OWN_OCC,LU_DESC,UNIT_NUM,ST_NUM,ST_NAME,ZIPCODE,CITY,RES_UNITS,join_idx
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,COLLEGE (academic),,,HARRISON AV,2111,BOSTON,0,harrison
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,PAY PARKING LOT,,,HARRISON AV,2111,BOSTON,0,harrison
N,PAY PARKING LOT,,,HARRISON AV,2111,BOSTON,0,harrison
N,PAY PARKING LOT,,,HARRISON AV,2111,BOSTON,0,harrison
N,PAY PARKING LOT,,,HARRISON AV,2111,BOSTON,0,harrison
N,RES /COMMERCIAL USE,,42.0,BEACH ST,2111,BOSTON,0,42 beach
N,OFFICE 3-9 STORY,,200.0,SOUTH ST,2111,BOSTON,0,200 south
N,CONDO MAIN,,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RELIGIOUS Organization,,210.0,SOUTH ST,2111,BOSTON,0,210 south
N,CONDO MAIN,,210.0,SOUTH ST,2111,BOSTON,54,210 south
Y,RESIDENTIAL CONDO,2-1,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,2-2,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,2-3,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,2-4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,2-5,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,3-1,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,3-2,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,3-3,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,3-4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,3-5,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,4-1,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,4-2,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,4-3,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,4- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,4- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,5 -1,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,5- 2,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,5- 3,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,5- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,5- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,6-1,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,6- 2,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,6-3,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,6- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,6- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,7- 1,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,7- 2,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,7- 3,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,7- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,7- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,8- 1,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,8- 2,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,8- 3,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,8- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,8- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,8- 6,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,9- 1,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,9-2,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,9- 3,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,9- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,9- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,9- 6,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,10- 1,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,10- 2,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,10- 3,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,10- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,10- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,10- 6,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,11- 1,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,11- 2,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,11- 3,210.0,SOUTH ST,2111,BOSTON,1,210 south
Y,RESIDENTIAL CONDO,11- 4,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,11- 5,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,RESIDENTIAL CONDO,11- 6,210.0,SOUTH ST,2111,BOSTON,1,210 south
N,EXEMPT 121A PROP,,,ATLANTIC AV,2210,BOSTON,0,atlantic
N,EXEMPT 121A PROP,,,ATLANTIC AV,2210,BOSTON,0,atlantic
N,U.S. GOVERNMENT,,39.0,DORCHESTER AV,2111,BOSTON,0,39 dorchester
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,HOSPITAL (exempt),,,WASHINGTON ST,2111,BOSTON,0,washington
N,CONDO MAIN,,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RES /COMMERCIAL USE,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,COMM PKG GARAGE,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,CONDO MAIN,,1.0,NASSAU ST,2111,BOSTON,118,1 nassau
Y,RESIDENTIAL CONDO,1001,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1002,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1003,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1004,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1005,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1006,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1007,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1008,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1009,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1101,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1102,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1103,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1104,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1105,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1106,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1107,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1108,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1109,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1201,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1202,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1203,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1204,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1205,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1206,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1207,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1208,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1209,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1301,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1302,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1303,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1304,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1305,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1306,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1307,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1308,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1309,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1401,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1402,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1403,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1404,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1405,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1406,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1407,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1408,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1409,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1501,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1502,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1503,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1504,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1505,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1506,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1507,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1508,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1509,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1601,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1602,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1603,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1604,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1605,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1606,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1607,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1608,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1609,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1701,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1702,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1703,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1704,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1705,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1706,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1707,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1708,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1709,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1801,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1802,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1803,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1804,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1805,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1806,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1807,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1808,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1809,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1901,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1902,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1903,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1904,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,1905,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1906,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1907,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1908,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,1909,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2001,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2002,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2003,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2004,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2005,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2006,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2007,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2008,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2009,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2101,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2102,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2103,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2104,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2105,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2106,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2107,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2108,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2109,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2201,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2202,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2203,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2204,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2205,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2206,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2207,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
Y,RESIDENTIAL CONDO,2208,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2209,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,RESIDENTIAL CONDO,2210,1.0,NASSAU ST,2111,BOSTON,1,1 nassau
N,CONDO MAIN,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,RETAIL CONDO,1,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,CHARITABLE Organization,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,CHARITABLE Organization,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,CHARITABLE Organization,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,OFFICE CONDO,5,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,BOST REDEVELOP AUTH,,1.0,NASSAU ST,2111,BOSTON,0,1 nassau
N,SUBSD HOUSING S- 8,,,PINE ST,2111,BOSTON,0,pine
N,RES /COMMERCIAL USE,,888.0,WASHINGTON ST,2111,BOSTON,0,888 washington
N,OTHER EXEMPT BLDG,,,WASHINGTON ST,2111,BOSTON,0,washington
N,OTHER EXEMPT BLDG,,,HARRISON AV,2111,BOSTON,0,harrison
N,HOSPITAL (exempt),,,WASHINGTON ST,2111,BOSTON,0,washington
N,OTHER PUBLIC LAND,,,E BERKELEY ST,2118,BOSTON,0,e berkeley
N,CONDO MAIN,,298.0,SHAWMUT AV,2118,BOSTON,5,298 shawmut
Y,RESIDENTIAL CONDO,1,298.0,SHAWMUT AV,2118,BOSTON,1,298 shawmut
Y,RESIDENTIAL CONDO,2,298.0,SHAWMUT AV,2118,BOSTON,1,298 shawmut
N,RESIDENTIAL CONDO,3,298.0,SHAWMUT AV,2118,BOSTON,1,298 shawmut
Y,RESIDENTIAL CONDO,4,298.0,SHAWMUT AV,2118,BOSTON,1,298 shawmut
Y,RESIDENTIAL CONDO,5,298.0,SHAWMUT AV,2118,BOSTON,1,298 shawmut
N,CONDO MAIN,,1313.0,WASHINGTON ST,2118,BOSTON,152,1313 washington
Y,RESIDENTIAL CONDO,101,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,102,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,103,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,104,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RETAIL CONDO,105,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
N,RETAIL CONDO,106,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
N,DAY CARE CENTER,,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
N,RETAIL CONDO,115,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
N,RETAIL CONDO,117,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
N,RETAIL CONDO,120,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
N,RETAIL CONDO,121,1313.0,WASHINGTON ST,2118,BOSTON,0,1313 washington
Y,RESIDENTIAL CONDO,201,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,202,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,203,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,204,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,205,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,206,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,207,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,208,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,209,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,210,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,211,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,212,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,213,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,214,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,215,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,216,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,217,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,218,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,219,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,220,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,221,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,222,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,223,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,224,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,225,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,226,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,227,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,228,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,229,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,230,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,231,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,232,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,302,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,303,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,304,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,305,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,306,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,307,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,308,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,309,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,310,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,311,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,312,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,313,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,314,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,315,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,316,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,317,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,318,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,319,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,320,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,321,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,322,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
N,RESIDENTIAL CONDO,323,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,324,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
Y,RESIDENTIAL CONDO,325,1313.0,WASHINGTON ST,2118,BOSTON,1,1313 washington
